"","Emergency","ApplyLeadTime","STG","Service","DIA","Length","Pass","Sch","Material","Weight","MemberCount","JointCount","Making_Co","MakingLT"
"8156","1","정상","50","FA",1.5,4149,"B","T-3.81","CN",9733,2,1,"부흥",28
"8157","1","정상","50","FA",1.5,1229,"B","T-3.81","CN",3472,3,2,"부흥",28
"8158","1","정상","40","FA",1.5,1589,"A","T-3.81","CN",3751,6,5,"부흥",21
"8159","1","정상","50","FW",6,4638,"A","T-6.35","CN",9307,5,3,"부흥",28
"8160","1","정상","30","FW",4,1,"A","T-6.35","CN",3141,2,1,"부흥",24
"8161","1","정상","50","FA",8,4638,"A","T-6.35","CN",9329,2,1,"부흥",23
"8162","1","정상","30","FW",6,1266,"B","T-6.35","CN",19793,2,1,"부흥",16
"8163","1","정상","30","FW",6,1943,"B","T-6.35","CN",21716,2,1,"부흥",13
"8164","1","정상","50","FA",8,1896,"B","T-6.35","CN",8941,7,6,"부흥",33
"8165","1","정상","30","FW",6,5043,"B","T-6.35","CN",15451,5,3,"부흥",13
"8166","1","정상","30","FA",8,4638,"B","T-6.35","CN",15545,2,1,"부흥",13
"8167","1","정상","30","FA",8,3197,"B","T-6.35","CN",4649,1,0,"부흥",9
"8170","1","정상","30","FW",4,1,"A","T-6.35","CN",3141,2,1,"부흥",24
"8171","1","정상","30","FA",2,991,"B","T-3.96","CN",2185,2,1,"부흥",16
"8172","1","정상","30","FA",2,2523,"B","T-3.96","CN",6316,2,1,"부흥",16
"8173","1","정상","50","FW",6,2472,"B","T-6.35","CN",1937,2,1,"부흥",31
"8174","1","정상","30","FW",6,5045,"B","T-6.35","CN",12781,2,1,"부흥",21
"8175","1","정상","30","FW",6,22,"B","T-6.35","CN",18515,6,4,"부흥",24
"8176","1","정상","50","FA",8,4638,"A","T-6.35","CN",15545,2,1,"부흥",39
"8177","1","정상","40","FA",4,2596,"B","T-6.35","CN",18467,3,2,"부흥",31
"8178","1","정상","50","FA",6,2360,"B","T-6.35","CN",21979,3,2,"부흥",38
"8179","1","정상","50","FA",3,4733,"B","T-5.56","CN",10265,7,6,"부흥",38
"8180","1","정상","50","FA",3,1894,"B","T-5.56","CN",12681,6,5,"부흥",42
"8181","1","정상","50","FA",8,3780,"B","T-6.35","CN",7764,2,1,"부흥",38
"8182","1","정상","50","FA",8,2196,"B","T-6.35","CN",4578,3,2,"부흥",38
"8183","1","정상","40","FA",8,1518,"B","T-6.35","CN",7745,9,8,"부흥",31
"8184","1","정상","50","FA",6,4638,"B","T-6.35","CN",9664,4,3,"부흥",42
"8186","1","정상","40","FA",2,3313,"A","T-3.96","CN",9420,3,2,"부흥",21
"8189","0","정상","70","FA",1.5,3936,"A","T-3.81","CN",7153,1,0,"부흥",17
"8190","0","정상","70","FA",1.5,3937,"A","T-3.81","CN",7156,1,0,"부흥",17
"8191","0","정상","70","FA",1,1140,"A","S-80S","CN",138,1,0,"부흥",16
"8192","0","정상","70","FA",1.5,3937,"A","T-3.81","CN",7156,1,0,"부흥",17
"8193","1","정상","40","AI",1.5,1023,"A","S-80","CS",14167,5,4,"성일SIM함안공장",23
"8194","1","정상","50","AU",2,4638,"A","S-80","CS",15338,1,0,"건일산업(주)",9
"8195","1","정상","50","AU",2,4638,"A","S-80","CS",15338,1,0,"건일산업(주)",9
"8196","1","정상","40","FCH",2,2567,"A","S-160","CS",15445,3,2,"건일산업(주)",16
"8197","1","정상","40","FCH",2,2567,"A","S-160","CS",15445,3,2,"건일산업(주)",16
"8198","1","정상","50","FCH",2,4422,"A","S-160","CS",18718,1,0,"건일산업(주)",9
"8199","1","정상","40","FCH",2,2651,"A","S-160","CS",15644,3,2,"건일산업(주)",15
"8200","1","정상","40","FWH",2,4638,"A","S-160","CS",19676,3,2,"건일산업(주)",21
"8202","1","정상","50","N",2,4638,"A","S-80","CS",15338,1,0,"건일산업(주)",9
"8204","1","정상","50","PL",2,1,"A","S-160","CS",19263,3,2,"건일산업(주)",15
"8205","1","정상","50","PL",2,1,"A","S-160","CS",19263,3,2,"건일산업(주)",15
"8206","1","준긴급","50","FWH",3,4204,"A","S-80","CS",21050,3,2,"건일산업(주)",17
"8207","1","준긴급","50","FWL",3,4272,"A","S-80","CS",21612,4,3,"건일산업(주)",25
"8208","1","정상","50","PL",3,4272,"A","S-80","CS",21600,3,2,"건일산업(주)",25
"8215","1","정상","30","FCH",2,5249,"B","S-80","CS",8714,6,5,"건일산업(주)",26
"8216","1","정상","30","FCH",2,4638,"B","S-160","CS",19840,4,3,"건일산업(주)",19
"8219","1","정상","30","FWH",2,1414,"B","S-160","CS",15829,5,4,"건일산업(주)",21
"8221","1","정상","50","N",2,950,"B","S-80","CS",6567,4,3,"건일산업(주)",17
"8222","1","정상","50","N",2,2236,"B","S-80","CS",10510,6,5,"건일산업(주)",17
"8223","1","정상","50","PG",2,4638,"B","S-160","CS",19925,3,2,"건일산업(주)",21
"8224","1","정상","30","PG",2,4515,"B","S-160","CS",21799,7,6,"(주)성광테크",29
"8227","1","정상","50","PG",2,2284,"B","S-160","CS",1970,11,10,"건일산업(주)",22
"8229","1","정상","40","CWR",3,3530,"B","S-40","CS",17820,6,5,"건일산업(주)",29
"8230","1","정상","30","CWS",3,2838,"B","S-40","CS",16642,6,5,"건일산업(주)",19
"8231","1","정상","40","CWS",3,892,"B","S-40","CS",11513,4,3,"건일산업(주)",27
"8232","1","정상","30","FWH",3,3228,"B","S-80","CS",21806,4,3,"(주)성광테크",38
"8233","1","준긴급","50","FWH",3,898,"B","S-80","CS",11924,2,1,"건일산업(주)",15
"8234","1","준긴급","50","FWH",3,771,"B","S-80","CS",12876,4,3,"건일산업(주)",17
"8235","1","정상","50","PL",3,1251,"B","S-80","CS",15954,4,2,"건일산업(주)",15
"8236","1","정상","40","PG",0.5,4917,"A","S-160","CS",147,2,1,"성일SIM함안공장",18
"8237","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"성일SIM함안공장",12
"8238","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"성일SIM함안공장",12
"8239","1","정상","40","PG",0.5,4917,"A","S-160","CS",147,2,1,"성일SIM함안공장",12
"8240","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"(주)성광테크",24
"8241","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"(주)성광테크",24
"8242","1","정상","40","PG",0.5,4917,"A","S-160","CS",147,2,1,"성일SIM함안공장",12
"8243","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"성일SIM함안공장",16
"8244","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"성일SIM함안공장",16
"8245","1","정상","30","AU",1,143,"A","S-80","CS",4753,8,7,"성일SIM함안공장",18
"8246","1","정상","30","AU",1,3121,"A","S-80","CS",1017,1,0,"건일산업(주)",15
"8247","1","정상","30","N",1,3108,"A","S-80","CS",1003,1,0,"성일SIM함안공장",12
"8249","1","정상","30","N",1,2123,"A","S-80","CS",1216,3,2,"건일산업(주)",19
"8250","1","정상","30","N",0.75,1023,"A","S-80","CS",977,2,1,"성일SIM함안공장",12
"8251","1","정상","30","AU",1,1877,"B","S-80","CS",4950,7,6,"(주)성광테크",17
"8253","1","정상","30","AU",1,4274,"B","S-80","CS",9114,4,3,"건일산업(주)",22
"8254","1","정상","30","AU",1,1952,"B","S-80","CS",5029,6,5,"건일산업(주)",22
"8255","1","정상","50","N",1,1877,"B","S-80","CS",5001,7,6,"성일SIM함안공장",17
"8256","1","정상","30","N",1,54,"B","S-80","CS",1405,5,4,"건일산업(주)",22
"8257","1","정상","30","N",1,4274,"B","S-80","CS",9114,4,3,"건일산업(주)",22
"8258","1","정상","30","N",1,1578,"B","S-80","CS",4436,6,5,"(주)성광테크",17
"8259","1","정상","50","N",2,4638,"A","S-80","CS",15338,1,0,"건일산업(주)",9
"8260","1","정상","50","AU",2,4638,"A","S-80","CS",15338,1,0,"건일산업(주)",9
"8262","1","준긴급","50","FWH",2,4556,"A","S-160","CS",2718,7,6,"건일산업(주)",25
"8263","1","준긴급","50","FWH",2,1687,"A","S-160","CS",15858,7,6,"건일산업(주)",17
"8264","1","정상","30","PL",3,1023,"A","S-80","CS",4412,3,2,"건일산업(주)",17
"8265","1","정상","30","PL",3,4736,"A","S-40","CS",10475,8,7,"건일산업(주)",19
"8266","1","정상","40","PL",3,4736,"A","S-40","CS",8707,6,5,"건일산업(주)",18
"8267","1","정상","40","PL",3,1023,"A","S-80","CS",4412,3,2,"건일산업(주)",18
"8268","1","정상","40","PL",1,1026,"A","S-160","CS",7124,2,1,"성일SIM함안공장",12
"8269","1","정상","50","AI",2,4213,"B","S-80","CS",15715,4,3,"(주)성광테크",18
"8270","1","정상","30","AI",2,50,"B","S-80","CS",6068,4,3,"(주)성광테크",24
"8272","1","정상","40","AI",2,159,"B","S-80","CS",6408,5,4,"성일SIM함안공장",16
"8273","1","정상","40","AI",2,4638,"B","S-80","CS",17600,6,5,"성일SIM함안공장",16
"8274","1","정상","40","AI",0.75,1026,"B","S-80","CS",981,2,1,"성일SIM함안공장",16
"8275","1","정상","50","AU",2,4638,"B","S-80","CS",16188,4,3,"건일산업(주)",17
"8276","1","정상","50","AU",2,4638,"B","S-80","CS",16109,2,1,"건일산업(주)",17
"8277","1","정상","50","N",2,4638,"B","S-80","CS",16677,6,5,"건일산업(주)",20
"8278","1","정상","50","N",2,4638,"B","S-80","CS",16109,2,1,"건일산업(주)",17
"8279","1","정상","40","PG",2,3050,"B","S-160","CS",4554,8,7,"성일SIM함안공장",23
"8280","1","정상","40","PG",2,433,"B","S-160","CS",13259,7,6,"성일SIM함안공장",16
"8282","1","정상","30","AI",2,4638,"B","S-80","CS",17502,7,6,"(주)성광테크",12
"8283","1","정상","40","PL",3,568,"B","S-80","CS",12578,4,3,"건일산업(주)",28
"8284","1","정상","30","PL",3,3207,"B","S-80","CS",19895,4,3,"(주)성광테크",27
"8285","1","정상","30","PL",3,918,"B","S-80","CS",16946,6,5,"건일산업(주)",20
"8286","1","정상","30","PL",3,918,"B","S-80","CS",16946,6,5,"건일산업(주)",18
"8287","1","정상","30","PL",3,2660,"B","S-80","CS",19811,5,4,"건일산업(주)",20
"8288","1","정상","40","PG",0.5,4917,"A","S-160","CS",147,2,1,"(주)성광테크",19
"8289","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"성일SIM함안공장",13
"8290","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"(주)성광테크",16
"8291","1","정상","40","PG",0.5,4917,"A","S-160","CS",147,2,1,"성일SIM함안공장",16
"8292","1","정상","40","PG",0.5,4917,"A","S-160","CS",1101,2,1,"성일SIM함안공장",13
"8296","1","정상","30","AU",1,3122,"A","S-80","CS",1019,1,0,"건일산업(주)",19
"8301","1","정상","50","N",1,154,"A","S-80","CS",19384,6,5,"건일산업(주)",13
"8302","1","정상","30","N",1,2746,"A","S-80","CS",6439,6,5,"성일SIM함안공장",13
"8303","1","정상","30","N",1,2124,"A","S-80","CS",1217,3,2,"건일산업(주)",21
"8304","1","정상","30","N",0.75,1027,"A","S-80","CS",982,2,1,"성일SIM함안공장",13
"8305","1","정상","30","N",1,473,"A","S-80","CS",16546,3,2,"성일SIM함안공장",13
"8306","1","정상","30","N",1,1063,"A","S-80","CS",65,1,0,"성일SIM함안공장",13
"8307","1","정상","30","N",1,2172,"A","S-80","CS",7344,5,4,"건일산업(주)",21
"8308","1","정상","30","N",0.75,1026,"A","S-80","CS",981,2,1,"성일SIM함안공장",13
"8309","1","정상","40","AI",1,2153,"A","S-80","CS",11240,4,3,"성일SIM함안공장",13
"8310","1","정상","40","AI",1,1024,"A","S-80","CS",47,1,0,"(주)성광테크",22
"8315","1","정상","40","AI",0.75,1027,"A","S-80","CS",982,2,1,"성일SIM함안공장",13
"8316","1","정상","40","AI",1.5,1,"A","S-80","CS",14128,3,2,"(주)성광테크",24
"8317","1","정상","40","AI",1.5,1030,"A","S-80","CS",1323,2,1,"(주)성광테크",24
"8318","1","정상","40","AI",1.5,1029,"A","S-80","CS",1319,2,1,"성일SIM함안공장",16
"8320","1","정상","40","AI",1.5,2324,"A","S-80","CS",12886,10,9,"성일SIM함안공장",16
"8323","1","정상","50","PL",1.5,1860,"A","S-160","CS",9575,5,4,"건일산업(주)",25
"8324","1","정상","50","PL",1.5,79,"A","S-160","CS",5272,5,4,"건일산업(주)",20
"8325","1","정상","50","PL",1.5,2845,"A","S-160","CS",14891,7,6,"건일산업(주)",20
"8326","1","정상","30","AI",1,3705,"B","S-80","CS",10218,7,6,"성일SIM함안공장",17
"8327","1","정상","30","AI",1,154,"B","S-80","CS",20482,5,4,"성일SIM함안공장",22
"8328","1","정상","30","AU",1,2623,"B","S-80","CS",4045,3,2,"성일SIM함안공장",17
"8329","1","정상","30","AU",1,4920,"B","S-80","CS",14202,3,2,"성일SIM함안공장",17
"8330","1","정상","30","AU",1,2821,"B","S-80","CS",7650,8,7,"성일SIM함안공장",17
"8331","1","정상","50","FCH",1,3794,"B","S-160","CS",9942,3,2,"건일산업(주)",19
"8332","1","정상","50","FCH",1,4422,"B","S-160","CS",10719,4,3,"건일산업(주)",13
"8333","1","정상","30","FCH",1,2458,"B","S-160","CS",7659,4,3,"성일SIM함안공장",17
"8334","1","정상","30","FCH",1,959,"B","S-160","CS",3214,4,3,"성일SIM함안공장",17
"8335","1","정상","30","N",1,1063,"B","S-80","CS",65,1,0,"성일SIM함안공장",13
"8336","1","정상","30","N",1,2374,"B","S-80","CS",3532,3,2,"성일SIM함안공장",17
"8337","1","정상","40","N",1,4771,"B","S-80","CS",14277,3,2,"성일SIM함안공장",16
"8338","1","정상","30","N",1,2271,"B","S-80","CS",3387,3,2,"성일SIM함안공장",13
"8339","1","정상","30","N",1,409,"B","S-80","CS",2187,7,6,"성일SIM함안공장",13
"8341","1","정상","30","N",1,2045,"B","S-80","CS",4963,5,4,"성일SIM함안공장",17
"8342","1","정상","30","N",1,4757,"B","S-80","CS",14136,5,4,"성일SIM함안공장",17
"8343","1","정상","50","N",1,1063,"B","S-80","CS",65,1,0,"건일산업(주)",9
"8344","1","정상","50","N",1,2172,"B","S-80","CS",7344,5,4,"건일산업(주)",13
"8346","1","정상","30","AI",1.5,4264,"B","S-80","CS",13912,6,5,"성일SIM함안공장",17
"8347","1","정상","30","AI",1.5,4274,"B","S-80","CS",13615,5,4,"성일SIM함안공장",17
"8348","1","정상","40","AI",1.5,800,"B","S-80","CS",11788,9,8,"성일SIM함안공장",16
"8349","1","정상","40","AI",1.5,11,"B","S-80","CS",19309,5,4,"성일SIM함안공장",16
"8350","1","정상","50","AI",1.5,732,"B","S-80","CS",1629,2,1,"건일산업(주)",13
"8352","1","정상","50","AI",1.5,2300,"B","S-80","CS",10433,7,6,"성일SIM함안공장",49
"8353","1","정상","50","PL",1.5,1206,"B","S-160","CS",8474,7,6,"건일산업(주)",21
"8354","1","정상","50","PL",1.5,5242,"B","S-160","CS",2027,4,3,"건일산업(주)",20
"8356","1","정상","30","FWL",2,4638,"B","S-160","CS",18923,1,0,"(주)성광테크",30
"8357","1","준긴급","50","FWL",2,2504,"B","S-160","CS",19108,6,5,"건일산업(주)",17
"8359","1","정상","30","FWL",2,4262,"B","S-160","CS",20154,6,5,"성일SIM함안공장",24
"8361","1","정상","50","PL",3,1789,"B","S-80","CS",20778,6,5,"건일산업(주)",21
"8362","1","정상","30","PL",3,4483,"B","S-80","CS",21987,3,2,"성일SIM함안공장",17
"8363","1","정상","40","CWR",1,1027,"A","S-80","CS",1070,2,1,"(주)성광테크",24
"8365","1","정상","50","PG",8,2637,"A","S-40","CS",14586,9,8,"건일산업(주)",23
"8366","1","준긴급","50","VA",4,1,"A","S-40","CS",21941,6,5,"건일산업(주)",25
"8367","1","정상","50","PL",4,4339,"A","S-40","CS",3070,8,7,"건일산업(주)",22
"8368","1","정상","40","PL",3,1793,"A","S-80","CS",18431,6,5,"성일SIM함안공장",23
"8369","1","정상","50","PL",4,4204,"A","S-40","CS",21599,2,1,"건일산업(주)",17
"8370","1","정상","50","PG",6,2553,"A","S-40","CS",4150,6,5,"건일산업(주)",21
"8371","1","준긴급","50","PL",6,2222,"A","S-40","CS",4615,10,9,"건일산업(주)",22
"8372","1","준긴급","50","PL",6,671,"A","S-40","CS",21591,5,3,"건일산업(주)",21
"8373","1","정상","50","PL",6,4638,"A","S-40","CS",8947,3,2,"건일산업(주)",21
"8374","1","정상","40","PG",8,4896,"A","S-40","CS",2415,8,7,"성일SIM함안공장",22
"8375","1","정상","40","PG",8,4563,"A","S-40","CS",1802,7,6,"성일SIM함안공장",16
"8376","1","정상","50","PG",8,1023,"A","S-40","CS",18705,3,2,"건일산업(주)",15
"8377","1","정상","40","PG",1,1023,"A","S-160","CS",1255,2,1,"성일SIM함안공장",13
"8378","1","정상","40","PL",8,4638,"A","S-20","CS",10015,3,2,"성일SIM함안공장",16
"8379","1","정상","30","PL",4,4636,"B","S-40","CS",16778,6,5,"성일SIM함안공장",24
"8381","1","정상","50","PL",4,1763,"B","S-40","CS",14890,1,0,"건일산업(주)",9
"8383","1","정상","30","PL",4,627,"B","S-40","CS",12676,3,2,"성일SIM함안공장",22
"8384","1","정상","30","PL",4,3840,"B","S-40","CS",21699,4,3,"성일SIM함안공장",22
"8385","0","준긴급","50","VA",4,1,"B","S-40","CS",3095,7,6,"건일산업(주)",24
"8386","1","정상","30","CWR",6,4638,"B","S-40","CS",10319,8,7,"성일SIM함안공장",29
"8387","1","정상","30","CWS",6,4638,"B","S-40","CS",10645,8,7,"성일SIM함안공장",22
"8389","1","정상","50","PM",4,1902,"A","S-40","CS",18297,3,2,"건일산업(주)",23
"8391","1","정상","40","PG",8,44,"A","S-40","CS",4586,8,7,"건일산업(주)",26
"8392","1","정상","40","PG",8,1023,"A","S-40","CS",18705,3,2,"(주)성광테크",24
"8393","1","정상","40","PG",6,2,"A","S-40","CS",18711,4,3,"건일산업(주)",18
"8394","1","정상","40","PG",0.5,4917,"A","S-160","CS",147,2,1,"건일산업(주)",19
"8395","1","정상","40","PG",0.5,4917,"A","S-160","CS",1073,2,1,"건일산업(주)",19
"8396","1","정상","40","PG",0.5,4917,"A","S-160","CS",1073,2,1,"건일산업(주)",19
"8397","0","정상","40","PM",0.75,1025,"A","S-160","CS",1156,2,1,"성일SIM함안공장",12
"8399","1","정상","40","PG",1,1023,"A","S-160","CS",7117,2,1,"건일산업(주)",19
"8400","1","정상","40","PG",2,453,"A","S-160","CS",16808,11,10,"건일산업(주)",24
"8401","1","정상","40","PG",2,2087,"A","S-160","CS",1528,4,3,"건일산업(주)",20
"8402","1","정상","40","PG",2,1,"A","S-160","CS",19292,3,2,"건일산업(주)",29
"8403","1","정상","40","PG",2,2087,"A","S-160","CS",2275,5,4,"(주)성광테크",24
"8404","1","정상","40","PG",0.75,1023,"A","S-160","CS",1204,2,1,"성일SIM함안공장",15
"8405","1","정상","40","PG",0.5,1,"B","NONE","CS",120,1,0,"(주)성광테크",22
"8406","1","정상","40","PG",0.5,4917,"B","S-160","CS",1101,2,1,"(주)성광테크",24
"8407","1","정상","40","PG",0.5,4917,"B","S-160","CS",1101,2,1,"(주)성광테크",24
"8409","1","정상","40","PG",0.5,4917,"B","S-160","CS",1101,2,1,"성일SIM함안공장",16
"8410","1","정상","40","PG",0.5,4917,"B","S-160","CS",1101,2,1,"성일SIM함안공장",16
"8411","1","정상","40","CWS",1,1026,"A","S-80","CS",1068,2,1,"성일SIM함안공장",16
"8413","1","정상","40","PL",4,3139,"A","S-40","CS",12083,8,7,"성일SIM함안공장",16
"8415","1","정상","40","PL",4,1023,"A","S-40","CS",8796,3,2,"성일SIM함안공장",16
"8416","1","정상","40","PL",1,1026,"A","S-160","CS",1260,2,1,"(주)성광테크",24
"8417","1","정상","40","CWR",0.75,1023,"A","S-80","CS",14,1,0,"(주)성광테크",22
"8420","1","정상","50","WD",2,4638,"A","S-10S","SS",8858,1,0,"건일산업(주)",11
"8421","1","정상","50","WD",2,4638,"A","S-10S","SS",8858,1,0,"건일산업(주)",11
"8425","1","정상","50","WD",1,1063,"B","S-80S","SS",69,1,0,"건일산업(주)",11
"8426","1","정상","50","WD",1,2172,"B","S-80S","SS",7184,3,2,"건일산업(주)",16
"8427","1","정상","50","FCH",2,1921,"B","S-10S","SS",5499,4,3,"건일산업(주)",18
"8428","1","정상","50","FCH",2,3203,"B","S-10S","SS",7591,4,3,"건일산업(주)",18
"8429","1","정상","50","FCH",2,2607,"B","S-10S","SS",10251,5,3,"건일산업(주)",18
"8431","1","정상","50","WD",2,950,"B","S-10S","SS",3348,5,3,"건일산업(주)",24
"8432","1","정상","40","PG",0.5,1093,"A","S-80S","SS",7317,5,4,"건일산업(주)",23
"8433","1","정상","40","PG",0.5,1093,"A","S-80S","SS",7317,5,4,"건일산업(주)",23
"8434","1","정상","40","PG",0.5,1094,"A","S-80S","SS",7318,5,4,"건일산업(주)",23
"8435","1","정상","40","PG",0.5,1094,"A","S-80S","SS",7318,5,4,"건일산업(주)",23
"8436","1","정상","50","FCH",1,4638,"A","S-80S","SS",12677,7,4,"건일산업(주)",30
"8437","1","정상","50","FCH",1,4638,"A","S-80S","SS",9200,2,0,"건일산업(주)",15
"8439","1","정상","40","PL",1,5047,"A","S-80S","SS",19299,6,5,"건일산업(주)",43
"8440","1","정상","40","PL",1,5047,"A","S-80S","SS",19280,6,5,"건일산업(주)",43
"8442","1","정상","30","WD",1,3121,"A","S-80S","SS",1028,1,0,"건일산업(주)",18
